timestamp,city,temperature,description
2026-01-13T16:23:08.063Z,Manchester,5.37,broken clouds
2026-01-13T16:23:08.065Z,Manchester,5.37,broken clouds
2026-01-13T18:23:47.077Z,Manchester,4.42,scattered clouds
2026-01-13T18:23:47.078Z,Manchester,4.42,scattered clouds
2026-01-13T20:17:45.026Z,Manchester,3.43,few clouds
2026-01-13T20:17:45.028Z,Manchester,3.43,few clouds
2026-01-13T22:15:55.506Z,Manchester,2.37,few clouds
2026-01-13T22:15:55.508Z,Manchester,2.37,few clouds
2026-01-14T01:13:49.569Z,Manchester,2.18,clear sky
2026-01-14T01:13:49.572Z,Manchester,2.18,clear sky
2026-01-14T03:41:41.589Z,Manchester,1.06,clear sky
2026-01-14T03:41:41.592Z,Manchester,1.06,clear sky
2026-01-14T04:41:38.757Z,Manchester,0.97,clear sky
2026-01-14T04:41:38.759Z,Manchester,1.4,clear sky
2026-01-14T06:25:13.141Z,Manchester,0.6,clear sky
2026-01-14T06:25:13.143Z,Manchester,0.6,clear sky
2026-01-14T08:21:47.994Z,Manchester,1.12,broken clouds
2026-01-14T08:21:47.996Z,Manchester,1.12,broken clouds
2026-01-14T10:18:06.736Z,Manchester,2.48,overcast clouds
2026-01-14T10:18:06.738Z,Manchester,2.48,overcast clouds
2026-01-14T12:32:03.580Z,Manchester,3.41,overcast clouds
2026-01-14T12:32:03.581Z,Manchester,3.41,overcast clouds
2026-01-14T14:19:48.687Z,Manchester,5.33,overcast clouds
2026-01-14T14:19:48.689Z,Manchester,5.33,overcast clouds
2026-01-14T16:21:51.881Z,Manchester,3.92,overcast clouds
2026-01-14T16:21:51.883Z,Manchester,3.92,overcast clouds
2026-01-14T18:24:18.249Z,Manchester,3.21,overcast clouds
2026-01-14T18:24:18.251Z,Manchester,3.21,overcast clouds
2026-01-14T20:14:32.374Z,Manchester,3.53,overcast clouds
2026-01-14T20:14:32.376Z,Manchester,3.53,overcast clouds
2026-01-14T22:15:42.420Z,Manchester,4.27,light rain
2026-01-14T22:15:42.422Z,Manchester,4.27,light rain
2026-01-15T01:09:42.422Z,Manchester,5.34,broken clouds
2026-01-15T01:09:42.424Z,Manchester,5.34,broken clouds
2026-01-15T03:25:41.086Z,Manchester,5.7,broken clouds
2026-01-15T03:25:41.088Z,Manchester,5.7,broken clouds
2026-01-15T04:35:04.729Z,Manchester,5.73,broken clouds
2026-01-15T04:35:04.731Z,Manchester,5.73,broken clouds
2026-01-15T06:24:08.943Z,Manchester,6.3,broken clouds
2026-01-15T06:24:08.945Z,Manchester,6.3,broken clouds
2026-01-15T08:22:41.048Z,Manchester,5.42,broken clouds
2026-01-15T08:22:41.063Z,Manchester,5.42,broken clouds
2026-01-15T10:17:06.095Z,Manchester,4.83,broken clouds
2026-01-15T10:17:06.097Z,Manchester,4.83,broken clouds
2026-01-15T12:31:44.316Z,Manchester,6.15,overcast clouds
2026-01-15T12:31:44.318Z,Manchester,6.1,broken clouds
2026-01-15T14:19:28.232Z,Manchester,6.47,overcast clouds
2026-01-15T14:19:28.234Z,Manchester,6.47,overcast clouds
2026-01-15T16:27:07.027Z,Manchester,6.24,few clouds
2026-01-15T16:27:07.029Z,Manchester,6.24,few clouds
2026-01-15T18:29:21.338Z,Manchester,5.17,overcast clouds
2026-01-15T18:29:21.340Z,Manchester,5.17,overcast clouds
2026-01-15T20:18:04.992Z,Manchester,4.6,scattered clouds
2026-01-15T20:18:04.994Z,Manchester,4.6,scattered clouds
2026-01-15T22:16:06.513Z,Manchester,3.83,fog
2026-01-15T22:16:06.514Z,Manchester,3.83,fog
2026-01-16T01:11:24.350Z,Manchester,4.61,fog
2026-01-16T01:11:24.352Z,Manchester,4.61,fog
2026-01-16T03:24:44.970Z,Manchester,3.94,overcast clouds
2026-01-16T03:24:44.973Z,Manchester,3.94,overcast clouds
2026-01-16T04:34:26.326Z,Manchester,4.33,overcast clouds
2026-01-16T04:34:26.328Z,Manchester,4.33,overcast clouds
2026-01-16T06:24:41.197Z,Manchester,4.34,moderate rain
2026-01-16T06:24:41.199Z,Manchester,4.34,moderate rain
2026-01-16T08:21:07.211Z,Manchester,5.27,broken clouds
2026-01-16T08:21:07.213Z,Manchester,5.27,broken clouds
2026-01-16T10:16:51.437Z,Manchester,4.38,scattered clouds
2026-01-16T10:16:51.440Z,Manchester,4.38,scattered clouds
2026-01-16T12:29:59.222Z,Manchester,6.5,scattered clouds
2026-01-16T12:29:59.226Z,Manchester,6.5,scattered clouds
2026-01-16T14:17:50.122Z,Manchester,8.05,clear sky
2026-01-16T14:17:50.125Z,Manchester,8.05,clear sky
2026-01-16T16:20:16.794Z,Manchester,6.58,few clouds
2026-01-16T16:20:16.796Z,Manchester,6.58,few clouds
2026-01-16T18:22:44.575Z,Manchester,5.95,few clouds
2026-01-16T18:22:44.577Z,Manchester,5.95,few clouds
2026-01-16T20:16:25.881Z,Manchester,6.55,clear sky
2026-01-16T20:16:25.887Z,Manchester,6.55,clear sky
2026-01-16T22:15:02.053Z,Manchester,6.75,broken clouds
2026-01-16T22:15:02.055Z,Manchester,6.75,broken clouds
2026-01-17T01:08:21.565Z,Manchester,7.18,broken clouds
2026-01-17T01:08:21.566Z,Manchester,7.15,broken clouds
2026-01-17T03:17:33.406Z,Manchester,7.15,light rain
2026-01-17T03:17:33.407Z,Manchester,7.15,moderate rain
2026-01-17T04:27:16.714Z,Manchester,6.71,overcast clouds
2026-01-17T04:27:16.716Z,Manchester,6.71,overcast clouds
2026-01-17T06:21:40.007Z,Manchester,6.52,overcast clouds
2026-01-17T06:21:40.009Z,Manchester,6.52,overcast clouds
2026-01-17T08:18:56.613Z,Manchester,6.12,scattered clouds
2026-01-17T08:18:56.615Z,Manchester,6.12,scattered clouds
2026-01-17T10:14:04.280Z,Manchester,6.87,overcast clouds
2026-01-17T10:14:04.283Z,Manchester,6.87,overcast clouds
2026-01-17T12:26:58.559Z,Manchester,8.08,broken clouds
2026-01-17T12:26:58.561Z,Manchester,8.08,broken clouds
2026-01-17T14:13:29.675Z,Manchester,8.77,scattered clouds
2026-01-17T14:13:29.677Z,Manchester,8.77,scattered clouds
2026-01-17T16:16:05.312Z,Manchester,7.91,few clouds
2026-01-17T16:16:05.314Z,Manchester,7.91,few clouds
2026-01-17T18:19:50.871Z,Manchester,5.96,broken clouds
2026-01-17T18:19:50.873Z,Manchester,5.96,broken clouds
2026-01-17T20:15:26.859Z,Manchester,4.93,overcast clouds
2026-01-17T20:15:26.861Z,Manchester,4.93,overcast clouds
2026-01-17T22:13:51.617Z,Manchester,5.61,overcast clouds
2026-01-17T22:13:51.620Z,Manchester,5.61,overcast clouds
2026-01-18T01:16:44.411Z,Manchester,5.46,overcast clouds
2026-01-18T01:16:44.413Z,Manchester,5.46,overcast clouds
2026-01-18T03:40:28.407Z,Manchester,6.87,overcast clouds
2026-01-18T03:40:28.409Z,Manchester,6.87,overcast clouds
2026-01-18T04:36:49.242Z,Manchester,6.76,overcast clouds
2026-01-18T04:36:49.244Z,Manchester,6.76,overcast clouds
2026-01-18T06:22:15.377Z,Manchester,5.79,overcast clouds
2026-01-18T06:22:15.379Z,Manchester,5.79,overcast clouds
2026-01-18T08:19:19.733Z,Manchester,5.85,few clouds
2026-01-18T08:19:19.736Z,Manchester,5.85,few clouds
2026-01-18T10:15:11.650Z,Manchester,5.69,light rain
2026-01-18T10:15:11.652Z,Manchester,5.69,light rain
2026-01-18T12:27:38.042Z,Manchester,6.49,overcast clouds
2026-01-18T12:27:38.044Z,Manchester,6.49,overcast clouds
2026-01-18T14:13:02.947Z,Manchester,6.31,broken clouds
2026-01-18T14:13:02.950Z,Manchester,6.31,broken clouds
2026-01-18T16:17:01.382Z,Manchester,6.48,moderate rain
2026-01-18T16:17:01.384Z,Manchester,6.48,moderate rain
2026-01-18T18:19:47.314Z,Manchester,6.47,light rain
2026-01-18T18:19:47.315Z,Manchester,6.47,light rain
2026-01-18T20:15:51.969Z,Manchester,6.39,moderate rain
2026-01-18T20:15:51.971Z,Manchester,6.39,moderate rain
2026-01-18T22:13:48.445Z,Manchester,6.52,haze
2026-01-18T22:13:48.447Z,Manchester,6.52,haze
2026-01-19T01:15:32.614Z,Manchester,6.37,moderate rain
2026-01-19T01:15:32.617Z,Manchester,6.37,moderate rain
2026-01-19T03:44:19.763Z,Manchester,6.37,moderate rain
2026-01-19T03:44:19.771Z,Manchester,6.37,moderate rain
2026-01-19T04:45:39.158Z,Manchester,6.39,moderate rain
2026-01-19T04:45:39.160Z,Manchester,6.39,moderate rain
2026-01-19T06:29:03.349Z,Manchester,6.16,haze
2026-01-19T06:29:03.351Z,Manchester,6.18,haze
2026-01-19T08:24:00.653Z,Manchester,6.84,mist
2026-01-19T08:24:00.655Z,Manchester,6.23,mist
2026-01-19T10:21:29.951Z,Manchester,6.87,fog
2026-01-19T10:21:29.953Z,Manchester,6.87,fog
2026-01-19T12:34:51.813Z,Manchester,7.31,mist
2026-01-19T12:34:51.815Z,Manchester,7.31,mist
2026-01-19T14:20:58.167Z,Manchester,8.55,mist
2026-01-19T14:20:58.169Z,Manchester,8.55,mist
2026-01-19T16:21:06.611Z,Manchester,8.18,scattered clouds
2026-01-19T16:21:06.613Z,Manchester,8.18,scattered clouds
2026-01-19T18:22:29.629Z,Manchester,7.54,fog
2026-01-19T18:22:29.630Z,Manchester,7.54,fog
2026-01-19T20:17:11.877Z,Manchester,9.17,broken clouds
2026-01-19T20:17:11.879Z,Manchester,9.17,broken clouds
2026-01-19T22:15:21.449Z,Manchester,9.24,light rain
2026-01-19T22:15:21.451Z,Manchester,9.24,light rain
2026-01-20T01:10:33.993Z,Manchester,8.28,broken clouds
2026-01-20T01:10:33.997Z,Manchester,8.28,broken clouds
2026-01-20T03:28:15.487Z,Manchester,8.21,broken clouds
2026-01-20T03:28:15.500Z,Manchester,8.21,broken clouds
2026-01-20T04:39:17.866Z,Manchester,7.9,broken clouds
2026-01-20T04:39:17.868Z,Manchester,7.9,broken clouds
2026-01-20T06:26:40.303Z,Manchester,8.23,broken clouds
2026-01-20T06:26:40.304Z,Manchester,8.23,broken clouds
2026-01-20T08:23:01.448Z,Manchester,8.09,broken clouds
2026-01-20T08:23:01.451Z,Manchester,8.09,broken clouds
2026-01-20T10:20:49.951Z,Manchester,8.64,broken clouds
2026-01-20T10:20:49.953Z,Manchester,8.64,broken clouds
2026-01-20T12:34:32.415Z,Manchester,9.06,scattered clouds
2026-01-20T12:34:32.417Z,Manchester,9.06,scattered clouds
2026-01-20T14:24:29.388Z,Manchester,9.73,overcast clouds
2026-01-20T14:24:29.390Z,Manchester,9.73,overcast clouds
2026-01-20T16:26:51.305Z,Manchester,9.07,broken clouds
2026-01-20T16:26:51.307Z,Manchester,9.07,broken clouds
2026-01-20T18:26:49.333Z,Manchester,8.56,overcast clouds
2026-01-20T18:26:49.335Z,Manchester,8.56,overcast clouds
2026-01-20T20:39:26.372Z,Manchester,8.46,broken clouds
2026-01-20T20:39:26.374Z,Manchester,8.46,broken clouds
2026-01-20T22:16:23.557Z,Manchester,8.2,light rain
2026-01-20T22:16:23.559Z,Manchester,8.18,light rain
2026-01-21T01:13:02.125Z,Manchester,6.86,light rain
2026-01-21T01:13:02.126Z,Manchester,6.86,light rain
2026-01-21T03:28:27.704Z,Manchester,5.76,broken clouds
2026-01-21T03:28:27.710Z,Manchester,5.56,overcast clouds
2026-01-21T04:38:50.743Z,Manchester,4.66,overcast clouds
2026-01-21T04:38:50.745Z,Manchester,4.66,overcast clouds
2026-01-21T06:26:42.284Z,Manchester,4.59,overcast clouds
2026-01-21T06:26:42.286Z,Manchester,4.69,broken clouds
2026-01-21T08:23:34.034Z,Manchester,4.93,few clouds
2026-01-21T08:23:34.035Z,Manchester,4.93,few clouds
2026-01-21T10:20:47.936Z,Manchester,6.43,light rain
2026-01-21T10:20:47.938Z,Manchester,6.14,light rain
2026-01-21T12:34:34.938Z,Manchester,7.01,light rain
2026-01-21T12:34:34.940Z,Manchester,7.01,light rain
2026-01-21T14:23:53.689Z,Manchester,9.09,broken clouds
2026-01-21T14:23:53.691Z,Manchester,9.23,broken clouds
2026-01-21T16:32:24.378Z,Manchester,9.86,overcast clouds
2026-01-21T16:32:24.381Z,Manchester,9.86,overcast clouds
2026-01-21T18:34:01.458Z,Manchester,9.61,overcast clouds
2026-01-21T18:34:01.460Z,Manchester,9.61,overcast clouds
2026-01-21T20:23:33.964Z,Manchester,9.44,overcast clouds
2026-01-21T20:23:33.966Z,Manchester,9.44,overcast clouds
2026-01-21T22:18:25.867Z,Manchester,9.43,overcast clouds
2026-01-21T22:18:25.869Z,Manchester,9.43,overcast clouds
2026-01-22T01:13:05.445Z,Manchester,9.96,overcast clouds
2026-01-22T01:13:05.447Z,Manchester,9.96,overcast clouds
2026-01-22T03:42:18.068Z,Manchester,9.3,overcast clouds
2026-01-22T03:42:18.070Z,Manchester,9.3,overcast clouds
2026-01-22T04:42:06.963Z,Manchester,9.31,overcast clouds
2026-01-22T04:42:06.965Z,Manchester,9.31,overcast clouds
2026-01-22T06:25:21.234Z,Manchester,9.17,broken clouds
2026-01-22T06:25:21.253Z,Manchester,9.17,broken clouds
2026-01-22T08:22:53.783Z,Manchester,8.7,light rain
2026-01-22T08:22:53.785Z,Manchester,8.7,light rain
2026-01-22T10:20:58.281Z,Manchester,8.6,broken clouds
2026-01-22T10:20:58.283Z,Manchester,8.6,broken clouds
2026-01-22T12:34:08.385Z,Manchester,8.15,light rain
2026-01-22T12:34:08.387Z,Manchester,8.15,light rain
2026-01-22T14:24:01.398Z,Manchester,8.01,broken clouds
2026-01-22T14:24:01.400Z,Manchester,8.01,broken clouds
2026-01-22T16:26:20.883Z,Manchester,7.46,overcast clouds
2026-01-22T16:26:20.889Z,Manchester,7.46,overcast clouds
2026-01-22T18:22:15.151Z,Manchester,7.11,overcast clouds
2026-01-22T18:22:15.158Z,Manchester,7.11,overcast clouds
2026-01-22T20:18:58.977Z,Manchester,6.96,overcast clouds
2026-01-22T20:18:58.979Z,Manchester,6.96,overcast clouds
2026-01-22T22:16:49.334Z,Manchester,6.46,broken clouds
2026-01-22T22:16:49.336Z,Manchester,6.46,broken clouds
2026-01-23T01:11:45.061Z,Manchester,8.2,broken clouds
2026-01-23T01:11:45.063Z,Manchester,8.2,broken clouds
2026-01-23T03:29:01.921Z,Manchester,7.45,overcast clouds
2026-01-23T03:29:01.923Z,Manchester,7.45,overcast clouds
2026-01-23T04:36:56.072Z,Manchester,6.99,overcast clouds
2026-01-23T04:36:56.074Z,Manchester,6.99,overcast clouds
2026-01-23T06:24:55.742Z,Manchester,6.42,broken clouds
2026-01-23T06:24:55.744Z,Manchester,6.42,broken clouds
2026-01-23T08:21:27.955Z,Manchester,7.02,scattered clouds
2026-01-23T08:21:27.957Z,Manchester,7.02,scattered clouds
2026-01-23T10:18:07.255Z,Manchester,7.14,scattered clouds
2026-01-23T10:18:07.257Z,Manchester,7.14,scattered clouds
2026-01-23T12:32:54.773Z,Manchester,7.18,light rain
2026-01-23T12:32:54.775Z,Manchester,7.18,light rain
2026-01-23T14:19:37.980Z,Manchester,7.3,overcast clouds
2026-01-23T14:19:37.982Z,Manchester,7.3,overcast clouds
2026-01-23T16:21:50.194Z,Manchester,7.8,scattered clouds
2026-01-23T16:21:50.196Z,Manchester,7.8,scattered clouds
2026-01-23T18:23:36.554Z,Manchester,7.91,scattered clouds
2026-01-23T18:23:36.555Z,Manchester,7.9,scattered clouds
2026-01-23T20:18:18.226Z,Manchester,7.07,scattered clouds
2026-01-23T20:18:18.228Z,Manchester,7.07,scattered clouds
2026-01-23T22:13:03.307Z,Manchester,7.49,broken clouds
2026-01-23T22:13:03.309Z,Manchester,7.49,broken clouds
2026-01-24T01:09:04.795Z,Manchester,7.42,broken clouds
2026-01-24T01:09:04.797Z,Manchester,7.42,broken clouds
2026-01-24T03:21:50.922Z,Manchester,7.04,broken clouds
2026-01-24T03:21:50.924Z,Manchester,7.04,broken clouds
2026-01-24T04:30:32.833Z,Manchester,6.87,overcast clouds
2026-01-24T04:30:32.836Z,Manchester,6.87,overcast clouds
2026-01-24T06:22:28.778Z,Manchester,6.42,broken clouds
2026-01-24T06:22:28.780Z,Manchester,6.42,broken clouds
2026-01-24T08:19:04.771Z,Manchester,6.1,broken clouds
2026-01-24T08:19:04.774Z,Manchester,6.1,broken clouds
2026-01-24T10:15:05.772Z,Manchester,6.39,broken clouds
2026-01-24T10:15:05.774Z,Manchester,6.39,broken clouds
2026-01-24T12:28:05.118Z,Manchester,7.65,broken clouds
2026-01-24T12:28:05.120Z,Manchester,7.68,broken clouds
2026-01-24T14:13:59.997Z,Manchester,8.68,scattered clouds
2026-01-24T14:13:59.999Z,Manchester,8.68,scattered clouds
2026-01-24T16:17:05.327Z,Manchester,8.2,few clouds
2026-01-24T16:17:05.329Z,Manchester,8.2,few clouds
2026-01-24T18:21:13.543Z,Manchester,7.73,clear sky
2026-01-24T18:21:13.545Z,Manchester,7.73,clear sky
2026-01-24T20:15:16.159Z,Manchester,7.37,light rain
2026-01-24T20:15:16.161Z,Manchester,7.37,light rain
2026-01-24T22:14:00.346Z,Manchester,7.05,overcast clouds
2026-01-24T22:14:00.349Z,Manchester,7.05,overcast clouds
2026-01-25T01:18:36.215Z,Manchester,7.17,overcast clouds
2026-01-25T01:18:36.217Z,Manchester,7.17,overcast clouds
2026-01-25T03:48:19.602Z,Manchester,7,moderate rain
2026-01-25T03:48:19.604Z,Manchester,7,moderate rain
2026-01-25T04:46:51.902Z,Manchester,6.99,overcast clouds
2026-01-25T04:46:51.904Z,Manchester,6.99,overcast clouds
2026-01-25T06:22:36.488Z,Manchester,6.99,overcast clouds
2026-01-25T06:22:36.490Z,Manchester,6.99,overcast clouds
2026-01-25T08:19:35.178Z,Manchester,6.7,broken clouds
2026-01-25T08:19:35.180Z,Manchester,6.7,broken clouds
2026-01-25T10:15:33.524Z,Manchester,6.72,scattered clouds
2026-01-25T10:15:33.535Z,Manchester,6.72,scattered clouds
2026-01-25T12:29:16.929Z,Manchester,7.33,overcast clouds
2026-01-25T12:29:16.931Z,Manchester,7.33,overcast clouds
2026-01-25T14:13:20.317Z,Manchester,7.38,broken clouds
2026-01-25T14:13:20.319Z,Manchester,7.38,broken clouds
2026-01-25T16:17:59.086Z,Manchester,5.98,broken clouds
2026-01-25T16:17:59.087Z,Manchester,5.98,broken clouds
2026-01-25T18:21:14.533Z,Manchester,5.19,overcast clouds
2026-01-25T18:21:14.535Z,Manchester,5.19,overcast clouds
2026-01-25T20:16:57.395Z,Manchester,4.9,overcast clouds
2026-01-25T20:16:57.397Z,Manchester,4.72,overcast clouds
2026-01-25T22:14:18.665Z,Manchester,4.28,overcast clouds
2026-01-25T22:14:18.667Z,Manchester,4.28,overcast clouds
2026-01-26T01:17:16.110Z,Manchester,2.94,overcast clouds
2026-01-26T01:17:16.113Z,Manchester,2.94,overcast clouds
2026-01-26T03:51:09.797Z,Manchester,3.24,overcast clouds
2026-01-26T03:51:09.798Z,Manchester,3.24,overcast clouds
2026-01-26T04:50:53.083Z,Manchester,3.26,overcast clouds
2026-01-26T04:50:53.085Z,Manchester,3.26,overcast clouds
2026-01-26T06:27:58.838Z,Manchester,3.24,overcast clouds
2026-01-26T06:27:58.840Z,Manchester,3.24,overcast clouds
2026-01-26T08:23:48.839Z,Manchester,2.97,overcast clouds
2026-01-26T08:23:48.841Z,Manchester,2.97,overcast clouds
2026-01-26T10:20:29.102Z,Manchester,3.61,overcast clouds
2026-01-26T10:20:29.104Z,Manchester,3.61,overcast clouds
2026-01-26T12:33:05.565Z,Manchester,3.59,overcast clouds
2026-01-26T12:33:05.566Z,Manchester,3.59,overcast clouds
2026-01-26T14:22:17.272Z,Manchester,4.48,overcast clouds
2026-01-26T14:22:17.275Z,Manchester,4.48,overcast clouds
2026-01-26T16:25:24.767Z,Manchester,4.09,broken clouds
2026-01-26T16:25:24.770Z,Manchester,4.09,broken clouds
2026-01-26T18:25:48.871Z,Manchester,3.71,overcast clouds
2026-01-26T18:25:48.872Z,Manchester,3.71,overcast clouds
2026-01-26T20:18:47.975Z,Manchester,3.3,overcast clouds
2026-01-26T20:18:47.977Z,Manchester,3.3,overcast clouds
2026-01-26T22:15:57.544Z,Manchester,4.26,overcast clouds
2026-01-26T22:15:57.546Z,Manchester,4.26,overcast clouds
2026-01-27T01:16:37.079Z,Manchester,4.95,overcast clouds
2026-01-27T01:16:37.082Z,Manchester,4.95,overcast clouds
2026-01-27T03:42:33.854Z,Manchester,3.98,light rain
2026-01-27T03:42:33.856Z,Manchester,3.98,light rain
2026-01-27T04:41:22.201Z,Manchester,4.78,light rain
2026-01-27T04:41:22.203Z,Manchester,4.78,light rain
2026-01-27T06:25:52.028Z,Manchester,3.65,light rain
2026-01-27T06:25:52.030Z,Manchester,3.65,light rain
2026-01-27T08:23:50.414Z,Manchester,5.41,light rain
2026-01-27T08:23:50.419Z,Manchester,5.41,light rain
2026-01-27T10:20:45.331Z,Manchester,5.96,broken clouds
2026-01-27T10:20:45.333Z,Manchester,5.96,broken clouds
2026-01-27T12:33:52.941Z,Manchester,7.17,broken clouds
2026-01-27T12:33:52.943Z,Manchester,7.17,broken clouds
2026-01-27T14:23:41.158Z,Manchester,7.56,broken clouds
2026-01-27T14:23:41.159Z,Manchester,7.56,broken clouds
2026-01-27T16:22:06.557Z,Manchester,7.94,overcast clouds
2026-01-27T16:22:06.559Z,Manchester,7.94,overcast clouds
2026-01-27T18:29:18.192Z,Manchester,8.15,broken clouds
2026-01-27T18:29:18.194Z,Manchester,8.15,broken clouds
2026-01-27T20:16:51.090Z,Manchester,7.42,broken clouds
2026-01-27T20:16:51.093Z,Manchester,7.42,broken clouds
2026-01-27T22:16:56.542Z,Manchester,6.88,scattered clouds
2026-01-27T22:16:56.544Z,Manchester,6.88,scattered clouds
2026-01-28T01:12:27.261Z,Manchester,4.82,overcast clouds
2026-01-28T01:12:27.263Z,Manchester,4.82,overcast clouds
2026-01-28T03:39:51.998Z,Manchester,3.99,overcast clouds
2026-01-28T03:39:52.000Z,Manchester,3.99,overcast clouds
2026-01-28T04:39:06.817Z,Manchester,4.31,overcast clouds
2026-01-28T04:39:06.819Z,Manchester,4.31,overcast clouds
2026-01-28T06:27:21.556Z,Manchester,4.26,overcast clouds
2026-01-28T06:27:21.572Z,Manchester,4.26,overcast clouds
2026-01-28T08:22:40.739Z,Manchester,2.4,overcast clouds
2026-01-28T08:22:40.741Z,Manchester,2.4,overcast clouds
2026-01-28T10:21:32.963Z,Manchester,5.26,overcast clouds
2026-01-28T10:21:32.965Z,Manchester,5.18,overcast clouds
2026-01-28T12:34:22.329Z,Manchester,8.08,few clouds
2026-01-28T12:34:22.349Z,Manchester,8.08,few clouds
2026-01-28T14:23:29.566Z,Manchester,9.11,scattered clouds
2026-01-28T14:23:29.568Z,Manchester,9.11,scattered clouds
2026-01-28T16:28:10.052Z,Manchester,8.03,scattered clouds
2026-01-28T16:28:10.054Z,Manchester,8.03,scattered clouds
2026-01-28T18:28:58.209Z,Manchester,6.9,scattered clouds
2026-01-28T18:28:58.211Z,Manchester,6.9,scattered clouds
2026-01-28T20:22:03.556Z,Manchester,5.58,clear sky
2026-01-28T20:22:03.559Z,Manchester,5.58,clear sky
2026-01-28T22:20:21.356Z,Manchester,3.71,clear sky
2026-01-28T22:20:21.359Z,Manchester,3.71,clear sky
2026-01-29T01:22:52.433Z,Manchester,4.25,broken clouds
2026-01-29T01:22:52.435Z,Manchester,4.25,broken clouds
2026-01-29T04:02:18.845Z,Manchester,4.74,broken clouds
2026-01-29T04:02:18.859Z,Manchester,4.74,broken clouds
2026-01-29T06:37:50.883Z,Manchester,4.69,scattered clouds
2026-01-29T06:37:50.885Z,Manchester,4.69,scattered clouds
2026-01-29T08:31:04.194Z,Manchester,4.72,broken clouds
2026-01-29T08:31:04.197Z,Manchester,4.72,broken clouds
2026-01-29T10:29:45.872Z,Manchester,5.14,overcast clouds
2026-01-29T10:29:45.874Z,Manchester,5.14,overcast clouds
2026-01-29T12:40:28.498Z,Manchester,5,broken clouds
2026-01-29T12:40:28.500Z,Manchester,5,broken clouds
2026-01-29T14:35:00.502Z,Manchester,4.33,broken clouds
2026-01-29T14:35:00.504Z,Manchester,4.33,broken clouds
2026-01-29T16:35:19.371Z,Manchester,4.52,broken clouds
2026-01-29T16:35:19.373Z,Manchester,4.52,broken clouds
2026-01-29T18:34:49.657Z,Manchester,4.22,overcast clouds
2026-01-29T18:34:49.659Z,Manchester,4.22,overcast clouds
2026-01-29T20:22:19.087Z,Manchester,4.05,overcast clouds
2026-01-29T20:22:19.088Z,Manchester,4.05,overcast clouds
2026-01-29T22:21:03.727Z,Manchester,4.03,overcast clouds
2026-01-29T22:21:03.729Z,Manchester,4.03,overcast clouds
2026-01-30T01:21:49.609Z,Manchester,2.94,overcast clouds
2026-01-30T01:21:49.611Z,Manchester,2.94,overcast clouds
2026-01-30T04:02:54.118Z,Manchester,2.85,light rain
2026-01-30T04:02:54.135Z,Manchester,2.85,light rain
2026-01-30T06:39:05.294Z,Manchester,2.85,overcast clouds
2026-01-30T06:39:05.299Z,Manchester,2.85,overcast clouds
2026-01-30T08:29:53.072Z,Manchester,2.86,light rain
2026-01-30T08:29:53.074Z,Manchester,2.86,light rain
2026-01-30T10:26:15.466Z,Manchester,4.38,broken clouds
2026-01-30T10:26:15.469Z,Manchester,4.38,broken clouds
2026-01-30T12:38:00.012Z,Manchester,6.48,broken clouds
2026-01-30T12:38:00.014Z,Manchester,6.48,broken clouds
2026-01-30T14:30:11.090Z,Manchester,6.83,broken clouds
2026-01-30T14:30:11.093Z,Manchester,6.83,broken clouds
2026-01-30T16:30:42.341Z,Manchester,7.08,overcast clouds
2026-01-30T16:30:42.344Z,Manchester,7.08,overcast clouds
2026-01-30T18:32:41.611Z,Manchester,6.54,overcast clouds
2026-01-30T18:32:41.614Z,Manchester,6.54,overcast clouds
2026-01-30T20:21:31.126Z,Manchester,7.43,broken clouds
2026-01-30T20:21:31.128Z,Manchester,7.43,broken clouds
2026-01-30T22:17:55.656Z,Manchester,7.33,overcast clouds
2026-01-30T22:17:55.658Z,Manchester,7.33,overcast clouds
2026-01-31T01:18:57.294Z,Manchester,7.6,broken clouds
2026-01-31T01:18:57.295Z,Manchester,7.6,broken clouds
2026-01-31T03:59:50.100Z,Manchester,7.15,broken clouds
2026-01-31T03:59:50.318Z,Manchester,7.15,broken clouds
2026-01-31T05:04:30.283Z,Manchester,6.87,broken clouds
2026-01-31T05:04:30.285Z,Manchester,6.87,broken clouds
2026-01-31T06:29:27.752Z,Manchester,7.02,broken clouds
2026-01-31T06:29:27.754Z,Manchester,7.02,broken clouds
2026-01-31T08:21:27.118Z,Manchester,6.36,clear sky
2026-01-31T08:21:27.120Z,Manchester,6.36,clear sky
2026-01-31T10:17:08.763Z,Manchester,7.15,few clouds
2026-01-31T10:17:08.765Z,Manchester,7.15,few clouds
2026-01-31T12:31:52.201Z,Manchester,9.17,few clouds
2026-01-31T12:31:52.203Z,Manchester,9.17,few clouds
2026-01-31T14:18:25.492Z,Manchester,9.18,broken clouds
2026-01-31T14:18:25.494Z,Manchester,9.18,broken clouds
2026-01-31T16:19:35.158Z,Manchester,8.12,light rain
2026-01-31T16:19:35.159Z,Manchester,8.12,light rain
2026-01-31T18:22:10.551Z,Manchester,7.19,moderate rain
2026-01-31T18:22:10.553Z,Manchester,7.19,moderate rain
2026-01-31T20:17:49.246Z,Manchester,6.78,overcast clouds
2026-01-31T20:17:49.248Z,Manchester,6.78,overcast clouds
2026-01-31T22:15:29.963Z,Manchester,7.05,light rain
2026-01-31T22:15:29.966Z,Manchester,7.05,light rain
2026-02-01T01:45:26.159Z,Manchester,7,light rain
